"draft_year","pick","player","draft_age","draft_age2","pick_group","year_group","draft_team","make_nba","nba_seasons","player_id","season","poss","mp","raptor_offense","raptor_defense","raptor_total","war_total","war_reg_season","war_playoffs"
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2003,5505,2877,-0.471620964,-2.024262076,-2.49588304,0.372153232,0.372153232,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2010,1243,652,-3.020765905,-1.576947026,-4.597712931,-0.616201726,-0.547355647,-0.068846079
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2008,881,472,-1.984972354,-2.585761337,-4.570733691,-0.443686049,-0.443686049,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",1994,4676,2348,-1.386221811,-1.448055166,-2.834276977,-0.100778119,-0.100778119,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",1995,6504,3294,-0.258441006,-0.997934671,-1.256375677,2.498759143,2.498759143,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2001,5103,2635,-0.717752699,-0.835746114,-1.553498813,1.602367266,1.602367266,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",1997,4950,2559,-0.711594151,-0.495146041,-1.206740192,2.010067377,2.010067377,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2006,4348,2280,-1.778790571,-1.699390629,-3.4781812,-0.84140935,-0.846241105,0.004831755
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2011,410,214,-6.476302896,-1.434208726,-7.910511622,-0.563349326,-0.511182448,-0.052166878
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2009,3176,1719,-3.467102363,-1.172621321,-4.639723684,-1.666102144,-1.491361558,-0.174740585
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2002,5235,2730,-1.203824138,-1.703484357,-2.907308495,-0.218336213,-0.218336213,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2007,691,364,-5.202102455,-2.058601373,-7.260703828,-0.85133076,-0.76663224,-0.084698519
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",1998,2706,1430,0.247916118,-0.307827816,-0.059911698,1.957097297,1.957097297,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2012,97,51,-3.20348544,-2.665306274,-5.868791714,-0.082047361,-0.082047361,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2005,4705,2537,-3.504596386,-0.963314822,-4.467911208,-2.215806149,-2.215806149,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2000,6549,3365,-0.535380274,-0.662944345,-1.198324619,2.668862978,2.367730182,0.301132796
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",2004,3039,1624,-1.695831295,-0.368823484,-2.06465478,0.564580604,0.564580604,0
"1994",5,"Juwan Howard",21.4054794520548,21,"2-5","90's","WAS","Yes",19,"howarju01",1996,6711,3453,0.153095066,-0.216754399,-0.063659333,4.736922392,4.20326152,0.533660872
"1994",50,"Charles Claxton",23.5616438356164,23,"48-60","90's","PHX","Yes",1,"claxtch01",1995,14,7,-9.083990105,-1.988451788,-11.07244189,-0.031589708,-0.031589708,0
"1994",51,"Lawrence Funderburke",23.5561643835616,23,"48-60","90's","SAC","Yes",7,"fundela01",1998,1951,967,0.64955613,-0.975511938,-0.325955807,1.184113284,1.183233416,0.000879868
"1994",51,"Lawrence Funderburke",23.5561643835616,23,"48-60","90's","SAC","Yes",7,"fundela01",2004,98,49,-2.576708164,-2.063927886,-4.64063605,-0.049177568,0.011911011,-0.061088578
"1994",51,"Lawrence Funderburke",23.5561643835616,23,"48-60","90's","SAC","Yes",7,"fundela01",2000,1422,715,-1.330548385,-2.380093375,-3.71064176,-0.342058767,-0.458817414,0.116758647
"1994",51,"Lawrence Funderburke",23.5561643835616,23,"48-60","90's","SAC","Yes",7,"fundela01",2002,490,244,-2.213907566,-1.745227486,-3.959135051,-0.150024515,-0.140982569,-0.009041947
"1994",51,"Lawrence Funderburke",23.5561643835616,23,"48-60","90's","SAC","Yes",7,"fundela01",1997,2123,1094,-0.81542393,-1.622961886,-2.438385816,0.172360561,0.172360561,0
"1994",51,"Lawrence Funderburke",23.5561643835616,23,"48-60","90's","SAC","Yes",7,"fundela01",2001,1494,742,-1.894507987,-1.176690051,-3.071198038,-0.120650018,-0.124372997,0.003722979
"1994",51,"Lawrence Funderburke",23.5561643835616,23,"48-60","90's","SAC","Yes",7,"fundela01",1999,2213,1060,0.386978257,-0.248398673,0.138579584,1.555196217,1.502567676,0.052628541
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",2000,392,201,-0.531310439,-0.397120846,-0.928431285,0.187965099,0.187965099,0
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",2004,1023,537,2.343856441,-2.223531615,0.120324826,0.783588857,0.783588857,0
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",1996,2267,1188,-0.060932394,-2.246538792,-2.307471186,0.266296932,0.266296932,0
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",1997,4181,2212,0.667248064,-1.88172067,-1.214472606,1.727254073,1.727254073,0
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",2003,160,85,-1.688559872,-0.116525574,-1.805085446,0.041509197,0.041509197,0
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",2005,43,22,-7.201491883,-2.112949619,-9.314441502,-0.073224534,-0.073224534,0
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",1995,1199,621,-1.281305351,-3.200324955,-4.481630306,-0.552727069,-0.552727069,0
"1994",52,"Anthony Goldwire",22.8301369863014,22,"48-60","90's","PHX","Yes",8,"goldwan01",2002,160,85,-4.363248076,-1.878872343,-6.242120419,-0.153609921,-0.153609921,0
"1994",53,"Albert Burditt",22,22,"48-60","90's","HOU","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1994",54,"Zeljko Rebraca",22.2383561643836,22,"48-60","90's","DET","Yes",5,"rebraze01",2003,509,273,-2.792151123,-1.936267696,-4.728418819,-0.274717986,-0.274717986,0
"1994",54,"Zeljko Rebraca",22.2383561643836,22,"48-60","90's","DET","Yes",5,"rebraze01",2005,839,434,-4.805322156,-0.995888145,-5.801210302,-0.683161959,-0.553946749,-0.12921521
"1994",54,"Zeljko Rebraca",22.2383561643836,22,"48-60","90's","DET","Yes",5,"rebraze01",2001,2362,1248,-2.165273087,0.549325161,-1.615947926,0.723743723,0.746080153,-0.022336429
"1994",54,"Zeljko Rebraca",22.2383561643836,22,"48-60","90's","DET","Yes",5,"rebraze01",2004,1742,928,-2.159506937,0.051893735,-2.107613202,0.304639337,0.304639337,0
"1994",54,"Zeljko Rebraca",22.2383561643836,22,"48-60","90's","DET","Yes",5,"rebraze01",2002,946,517,-2.180044099,0.072589097,-2.107455002,0.16569643,0.262768952,-0.097072522
"1994",6,"Sharone Wright",21.427397260274,21,"6-10","90's","PHL","Yes",4,"wrighsh01",1996,1926,1009,-8.311554683,-1.720526625,-10.03208131,-3.77061005,-3.77061005,0
"1994",6,"Sharone Wright",21.427397260274,21,"6-10","90's","PHL","Yes",4,"wrighsh01",1997,86,44,-3.698891026,-4.343779714,-8.042670741,-0.119658805,-0.119658805,0
"1994",6,"Sharone Wright",21.427397260274,21,"6-10","90's","PHL","Yes",4,"wrighsh01",1995,2792,1434,-2.922375762,-2.419000278,-5.34137604,-1.89820806,-1.89820806,0
"1994",6,"Sharone Wright",21.427397260274,21,"6-10","90's","PHL","Yes",4,"wrighsh01",1994,3920,2044,-3.782082456,-0.626530462,-4.408612918,-1.729598288,-1.729598288,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",2004,1793,918,-0.740632556,0.543635159,-0.196997397,1.195679986,1.195679986,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",2001,4399,2312,0.666936634,-0.35541282,0.311523814,3.601841024,3.601841024,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",2000,4276,2225,-0.691775352,-1.314033384,-2.005808736,0.845050792,0.845050792,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",1998,2484,1317,-1.709474524,-1.029841181,-2.739315705,0.007193729,0.007193729,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",1996,2610,1360,-1.026846219,-0.048441172,-1.075287392,1.16477311,1.104308712,0.060464398
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",1994,5079,2556,-2.736247929,-1.366352313,-4.102600242,-1.760884406,-1.760884406,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",1995,3567,1816,-1.751439276,-0.989937459,-2.741376735,0.007985683,0.007985683,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",2003,947,518,-4.503526391,-0.461815692,-4.965342083,-0.588893956,-0.588893956,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",1999,4769,2365,-0.971602787,0.560344873,-0.411257914,2.824804009,2.824804009,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",1997,5022,2579,0.953903045,0.079514318,1.033417363,4.968566888,4.968566888,0
"1994",7,"Lamond Murray",21.2082191780822,21,"6-10","90's","LAC","Yes",11,"murrala01",2005,1457,773,-1.367799467,-0.942921294,-2.310720761,0.179112921,0.061577946,0.117534975
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",1997,3902,2056,1.173907429,0.913499901,2.08740733,5.063288797,4.495385755,0.567903042
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",2001,4155,2256,-1.787361779,-0.219170901,-2.00653268,0.854341806,0.854341806,0
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",1999,3083,1642,-1.117460682,0.249689294,-0.867771388,1.599674754,1.150456939,0.449217815
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",2003,4997,2702,-2.514941069,0.167314808,-2.347626261,0.562849575,0.342446718,0.220402857
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",2000,5245,2855,-1.527237511,0.925640764,-0.601596747,3.12777483,3.341932555,-0.214157725
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",1995,4959,2522,-1.409925075,-0.582496651,-1.992421726,0.954804326,1.278751138,-0.323946812
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",2005,524,260,-5.589976275,-1.136287402,-6.726263677,-0.538367027,-0.475604917,-0.06276211
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",2004,2174,1136,-3.153507531,-1.024313704,-4.177821236,-0.829822501,-0.829822501,0
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",1998,3724,2007,1.210017202,0.282767603,1.492784806,4.366247697,3.051751218,1.314496479
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",2002,4886,2641,-1.035706651,0.997460902,-0.038245749,3.649314245,3.649314245,0
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",1996,1164,607,-2.13844548,0.325061884,-1.813383597,0.290031566,0.290031566,0
"1994",8,"Brian Grant",22.3342465753425,22,"6-10","90's","SAC","Yes",12,"grantbr01",1994,4452,2289,-1.271030699,0.656550955,-0.614479744,2.492981636,2.492981636,0
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",2001,1226,655,-6.170433356,-0.495884163,-6.666317519,-1.316085444,-1.316085444,0
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",2000,1345,680,-5.866316406,-2.466784902,-8.333101308,-1.948661106,-1.916168922,-0.032492184
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",1997,1300,691,-4.571202262,-0.430955915,-5.002158177,-0.798078805,-0.798078805,0
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",1995,2903,1432,-3.593151193,-1.269995617,-4.86314681,-1.545831755,-1.545831755,0
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",1996,3488,1828,-4.088701153,-1.406157382,-5.494858535,-2.606971105,-2.606971105,0
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",1998,1166,647,-2.916723442,0.962481909,-1.954241534,0.259772453,0.287201924,-0.027429472
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",1994,4700,2377,-2.420229938,-0.895680507,-3.315910446,-0.720843963,-0.409538655,-0.311305308
"1994",9,"Eric Montross",22.7835616438356,22,"6-10","90's","BOS","Yes",8,"montrer01",1999,679,337,-8.490283706,-1.017582436,-9.507866142,-1.180366031,-1.183249288,0.002883257
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",1998,2933,1538,-1.036203492,1.028797388,-0.007406103,2.131299509,2.076272556,0.055026953
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2000,3873,1941,-1.274946571,0.08131213,-1.193634441,1.541735545,1.541735545,0
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2002,2243,1157,-0.009243977,-0.585494182,-0.594738159,1.27340689,1.30230053,-0.02889364
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2006,2894,1503,-1.964951817,-0.119440042,-2.084391859,0.518084479,0.518084479,0
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",1996,5976,3086,-1.079277995,-0.817850293,-1.897128288,1.333681451,1.333681451,0
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2001,3753,1965,-0.233796422,2.103227833,1.869431411,4.638727601,4.622981974,0.015745627
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2010,151,80,-8.136229524,-1.890902936,-10.02713246,-0.300284237,-0.26552862,-0.034755617
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2009,1167,616,-2.368215707,-1.824406841,-4.192622548,-0.462868913,-0.328822919,-0.134045994
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2007,3824,1989,-0.64940519,-0.496339871,-1.145745061,1.664604073,1.132773571,0.531830502
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2005,1903,993,-0.41743375,-2.017254546,-2.434688296,0.160448419,0.142842223,0.017606196
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2003,4683,2429,0.727834374,1.130044114,1.857878488,5.682713651,5.021706317,0.661007334
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",1995,5552,2821,-0.280652726,0.531778629,0.251125902,4.281412209,4.281412209,0
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2004,4334,2265,-0.058989838,-0.160928682,-0.21991852,2.909542433,2.909542433,0
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",1999,3958,2054,-1.934862625,0.773718736,-1.16114389,1.669299432,1.622504447,0.046794985
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",1997,4500,2344,-2.385666741,-1.305053144,-3.690719885,-1.126446615,-1.126446615,0
"1995",1,"Joe Smith",19.9424657534247,19,"1","90's","GOS","Yes",16,"smithjo02",2008,2527,1320,-2.381609815,0.512259876,-1.869349939,0.648748976,0.235526447,0.413222529
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2012,742,392,-2.052926692,0.660841226,-1.392085465,0.271820818,0.271820818,0
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2003,5078,2687,-1.120130495,0.746171873,-0.373958622,3.26046798,3.101173898,0.159294082
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2006,2854,1420,-3.030929912,1.731530581,-1.299399332,1.073903552,0.48321422,0.590689332
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2011,1543,803,-4.491498185,2.235246163,-2.256252022,0.203410177,0.203410177,0
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2007,3637,1852,-2.618245614,2.811633067,0.193387453,2.75423268,2.591755197,0.162477483
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",1995,3291,1715,-2.440846238,1.261975605,-1.178870634,1.385724454,1.364940444,0.02078401
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2009,2386,1248,-4.049404517,1.412550167,-2.63685435,0.07164819,0.0696064,0.00204179
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2010,2380,1252,-2.879276035,1.638674823,-1.240601212,0.970971889,0.864162427,0.106809463
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2008,2759,1484,-1.704498123,2.529735779,0.825237657,2.685863322,2.790121049,-0.104257727
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2005,2860,1417,-3.447843124,2.085837209,-1.362005915,1.000355565,1.019871629,-0.019516063
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",1997,138,73,-8.907985573,-3.672270991,-12.58025656,-0.374152216,-0.374152216,0
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",1996,695,374,-4.777779168,1.449153336,-3.328625832,-0.111545418,-0.111545418,0
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",1999,4149,2222,-1.207296403,0.773911721,-0.433384683,2.615668535,2.640249322,-0.024580787
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",1998,2914,1601,-2.27869528,1.545599645,-0.733095635,1.6804031,1.075492906,0.604910194
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2000,4226,2311,0.969758043,1.804862991,2.774621034,6.545730686,5.971780145,0.573950541
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2004,5457,2855,-1.737057793,0.259691916,-1.477365877,1.847738184,1.847738184,0
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2002,4925,2577,-1.438233936,1.329582427,-0.108651509,3.480776012,3.480776012,0
"1995",10,"Kurt Thomas",22.7506849315069,22,"6-10","90's","MIA","Yes",18,"thomaku01",2001,5238,2771,-2.429761887,0.902945356,-1.526816531,1.731437527,1.731437527,0
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",1995,2397,1229,-2.923742557,-0.820544078,-3.744286635,-0.623142391,-0.623612875,0.000470484
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",1999,602,301,-1.756630311,-1.761376547,-3.518006858,-0.117902265,-0.117902265,0
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",2000,627,319,-3.337383593,-1.31516164,-4.652545233,-0.312062776,-0.312062776,0
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",2001,2272,1188,-0.453807207,-2.01076531,-2.464572517,0.178233109,0.292998042,-0.114764933
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",2003,2056,1096,-2.500996628,-3.022228891,-5.523225519,-1.561242539,-1.245692388,-0.315550151
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",1998,2554,1362,1.126344361,-0.889550474,0.236793886,2.067237933,2.067237933,0
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",1996,3785,1979,-0.420064492,-0.199712417,-0.619776909,2.128869871,2.276980742,-0.148110871
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",1997,2599,1360,-0.631478761,-1.042226957,-1.673705718,0.761475484,0.761475484,0
"1995",11,"Gary Trent",20.7835616438356,20,"11-18","90's","POR","Yes",9,"trentga01",2002,2450,1264,-0.302290501,-0.856259143,-1.158549644,1.026379925,1.195061672,-0.168681747
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",2000,2002,1054,-2.207022343,-0.502210797,-2.70923314,0.024868475,0.024868475,0
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",1996,1858,972,-1.751938908,1.346310799,-0.405628109,1.171174482,1.124347787,0.046826695
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",1995,1747,869,-4.638604438,0.205752733,-4.432851705,-0.745280036,-0.745280036,0
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",2001,522,277,-6.049100451,-1.173317527,-7.222417978,-0.644579312,-0.441854278,-0.202725033
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",2003,121,64,-3.906450691,-1.413076909,-5.3195276,-0.083567549,-0.083567549,0
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",1998,2097,1118,-4.150814719,-1.197841953,-5.348656672,-1.479184082,-1.479184082,0
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",2002,1247,648,-1.065076353,-2.533505236,-3.598581589,-0.278840566,-0.278840566,0
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",1999,1549,808,-2.845613973,1.19906775,-1.646546223,0.455933977,0.455933977,0
"1995",12,"Cherokee Parks",22.7315068493151,22,"11-18","90's","DAL","Yes",9,"parksch02",1997,3325,1704,-2.384502121,0.374179306,-2.010322815,0.64335843,0.647482956,-0.004124526
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",2006,2671,1337,-2.763107896,-0.895042074,-3.65814997,-0.62292726,-0.62292726,0
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",2001,3716,1970,0.794328172,-1.37164967,-0.577321498,2.1912945,2.063974927,0.127319573
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",2000,3293,1686,-1.103677438,0.249837158,-0.853840279,1.575520516,1.575520516,0
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",2005,721,373,-3.864032646,-0.79457098,-4.658603626,-0.363920519,-0.372725035,0.008804516
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",2004,3111,1567,-1.100019889,-1.834822193,-2.934842082,-0.144312175,-0.16431333,0.020001155
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",1997,5471,2819,-0.49900738,-0.754273581,-1.253280961,2.149870856,2.149870856,0
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",1999,3740,1794,-0.597179714,-1.40439164,-2.001571354,0.692526221,0.586096243,0.106429978
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",1996,3820,1992,-1.229591177,-0.705646431,-1.935237609,0.830930407,0.830930407,0
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",2002,4195,2294,-0.232118513,-0.712069964,-0.944188477,2.109156132,2.265050147,-0.155894015
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",2003,3508,1901,-1.987422586,-1.679068084,-3.66649067,-0.924603933,-0.304237148,-0.620366785
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",1998,3024,1504,-0.686853952,-1.66792772,-2.354781672,0.318025172,0.140325823,0.177699349
"1995",13,"Corliss Williamson",21.5835616438356,21,"11-18","90's","SAC","Yes",12,"willico02",1995,1203,611,-5.301302502,-3.009694908,-8.310997411,-1.757567084,-1.750829438,-0.006737646
"1995",14,"Eric Williams",22.9671232876712,22,"11-18","90's","BOS","Yes",12,"willier01",1995,2980,1470,-1.865268717,-0.618578924,-2.483847641,0.199729272,0.199729272,0
"1995",14,"Eric Williams",22.9671232876712,22,"11-18","90's","BOS","Yes",12,"willier01",2000,3405,1745,-1.078048601,0.948435432,-0.129613168,2.34301986,2.34301986,0
"1995",14,"Eric Williams",22.9671232876712,22,"11-18","90's","BOS","Yes",12,"willier01",2006,231,121,-1.70889168,-0.877594986,-2.586486666,0.012355274,0.012355274,0
"1995",14,"Eric Williams",22.9671232876712,22,"11-18","90's","BOS","Yes",12,"willier01",1996,4916,2435,-0.968433187,-2.339169448,-3.307602635,-0.690692341,-0.690692341,0
"1995",14,"Eric Williams",22.9671232876712,22,"11-18","90's","BOS","Yes",12,"willier01",2005,676,352,-2.951290406,-1.440848048,-4.392138455,-0.297892005,-0.297892005,0
"1995",14,"Eric Williams",22.9671232876712,22,"11-18","90's","BOS","Yes",12,"willier01",1999,2747,1378,-0.365888269,-1.361223576,-1.727111844,0.7215364,0.7215364,0
"1995",14,"Eric Williams",22.9671232876712,22,"11-18","90's","BOS","Yes",12,"willier01",1998,1488,780,-2.30155156,-2.209296965,-4.510848525,-0.702058538,-0.702058538,0
